ics,isscaap,asfis,description
1514,33,CEI,Pacific ladyfish
1514,33,CEW,Hawaiian ladyfish
1514,33,CEC,West African ladyfish
1514,33,CEV,Tenpounder
1514,33,CEG,Senegalese ladyfish
1514,33,EBJ,Black perch
1514,33,EBT,Banner blenny
1514,33,EBB,Blackhead blenny
1514,33,IEA,Bonnetmouth
1514,33,ENB,Pinhead pearlfish
1514,33,AMK,Bayer's moray
1514,33,AMR,Leopard moray eel
1514,33,AMQ,Longfang moray
1514,33,YUT,Black blenny
1514,33,EDN,Tidepool gunnel
1514,33,ENK,NA
1514,33,EAV,Lofty triplefin
1514,33,EAB,Yellow triplefin
1514,33,EHB,Buffalo sculpin
1514,33,EOA,Old wife
1514,33,ENQ,Snake pipefish
1514,33,EOC,NA
1514,33,EFG,Prickly puffer
1514,33,HUO,Orbfish
1514,33,EBI,Sling-jaw wrasse
1514,33,EFU,NA
1514,33,EFC,Rooster hind
1514,33,EFD,Rock hind
1514,33,EFB,White-edged grouper
1514,33,EFY,Banded grouper
1514,33,EFN,Catface grouper
1514,33,EFW,Yellow grouper
1514,33,EFK,Duskytail grouper
1514,33,EFE,Longtooth grouper
1514,33,EFJ,Dogtooth grouper
1514,33,EFH,Brownspotted grouper
1514,33,EPF,Olive grouper
1514,33,ENI,Orange-spotted grouper
1514,33,EPK,Goldblotch grouper
1514,33,EPY,Speckled blue grouper
1514,33,ESE,Saddletail grouper
1514,33,ELD,Spinycheek grouper
1514,33,EED,Speckled hind
1514,33,EEF,Rock grouper
1514,33,EEA,Blacktip grouper
1514,33,EEV,Blue-and-yellow grouper
1514,33,EEL,Yellowedge grouper
1514,33,EEU,Red hind
1514,33,EEI,Haifa grouper
1514,33,EEE,Bridled grouper
1514,33,EEX,Starspotted grouper
1514,33,EEB,Starry grouper
1514,33,EEN,Giant grouper
1514,33,EES,Striped grouper
1514,33,EEM,Snubnose grouper
1514,33,EEC,Highfin grouper
1514,33,EEJ,Speckled grouper
1514,33,EER,Honeycomb grouper
1514,33,EEP,Comet grouper
1514,33,EEY,Misty grouper
1514,33,ELG,Warsaw grouper
1514,33,EFV,Snowy grouper
1514,33,EEK,Camouflage grouper
1514,33,EEQ,Hawaiian grouper
1514,33,EFQ,Longfin grouper
1514,33,EPV,Halfmoon grouper
1514,33,EIF,Convict grouper
1514,33,EFX,Sixbar grouper
1514,33,EIT,Black-dotted grouper
1514,33,EPZ,Epaulet grouper
1514,33,EIR,Threespot grouper
1514,33,EIU,Wavy-lined grouper
1514,33,MYB,Inshore hagfish
1514,33,MYU,Pacific hagfish
1514,33,EQA,High-hat
1514,33,EQL,Jack-knifefish
1514,33,EIB,Orange clinid
1514,33,EXP,NA
1514,33,EGH,NA
1514,33,ERO,Pitted stonefish
1514,33,ETA,Deep-water red snapper
1514,33,ETC,Deepwater longtail red snapper
1514,33,EEO,Queen snapper
1514,33,AOR,Ordinary eel
1514,33,EBU,Black reef leatherjacket
1514,33,ECW,Dow's mojarra
1514,33,EBW,Tidewater goby
1514,33,EGX,Black axillary mojarra
1514,33,ELW,NA
1514,33,EMR,Fourline snakeblenny
1514,33,EYN,NA
1514,33,EHL,Long-tailed catfish
1514,33,EYC,Short dragonfish
1514,33,EUW,NA
1514,33,EVM,Sponge goby
1514,33,EVX,NA
1514,33,AOS,NA
1514,33,EVR,Lyre goby
1514,33,EVD,Threadfin porgy
1514,33,EXR,Leopard blenny
1514,33,EXS,Sargassum blenny
1514,33,EXE,Mud reef-goby
1514,33,FXM,Manystriped blowfish
1514,33,FXE,NA
1514,33,FXW,NA
1514,33,FLG,Tiger pipefish
1514,33,FIH,Sevenfinger threadfin
1514,33,FIO,Bluespotted cornetfish
1514,33,FUC,Pacific cornetfish
1514,33,FIP,Red cornetfish
1514,33,FUT,Cornetfish
1514,33,FLL,NA
1514,33,FOB,Weed cardinalfish
1514,33,FOC,Common stinkfish
1514,33,FGF,Longnose butterfly fish
1514,33,FOH,Chatham deep-water triplefin
1514,33,FWU,Crosseyed cardinalfish
1514,33,FRC,NA
1514,33,FRE,NA
1514,33,FUM,Mousey klipfish
1514,33,FUI,NA
1514,33,FUD,Barenape goby
1514,33,GYP,Peruvian sea catfish
1514,33,GOZ,Steinitz's goby
1514,33,GYG,Slender clingfish
1514,33,GYQ,NA
1514,33,GYS,Hector's clingfish
1514,33,GZM,Toothpony
1514,33,GEB,Ornate angelfish
1514,33,GEI,Pitcairn angelfish
1514,33,GEG,Guri sea catfish
1514,33,GEU,Torroto grunt
1514,33,GEV,Deep-bodied mojarra
1514,33,GEN,Yellow fin mojarra
1514,33,GEF,Whipfin silver-biddy
1514,33,GEO,Slender silver-biddy
1514,33,GEJ,Common silver-biddy
1514,33,GET,Strongspine silver-biddy
1514,33,GEH,NA
1514,33,GBE,Spotted kelpfish
1514,33,GGJ,NA
1514,33,GIO,Sandy stargazer
1514,33,GCI,Longjaw mudsucker
1514,33,GID,Obscure triplefin
1514,33,GIV,Nineline goby
1514,33,GIM,Gulf opal eye
1514,33,GLF,Gladiator goby
1514,33,GLH,Westralian jewfish
1514,33,GLU,NA
1514,33,GSG,Gjellerup's mouth almighty
1514,33,TGI,NA
1514,33,GLJ,Jugular blenny
1514,33,GGO,Red velvetfish
1514,33,GXR,Striped large-eye bream
1514,33,GXD,Panamic clingfish
1514,33,GOL,NA
1514,33,GOI,NA
1514,33,GOD,NA
1514,33,GBC,Giant goby
1514,33,GCR,Red-mouthed goby
1514,33,GON,Rock goby
1514,33,GTR,NA
1514,33,GBF,Two-spotted goby
1514,33,GBK,Crescent goby
1514,33,GFV,Bird wrasse
1514,33,GOH,Spanish flag
1514,33,GGG,Beaked salmon
1514,33,AOG,Horsehair eel
1514,33,GOJ,NA
1514,33,GCA,Masked grouper
1514,33,GBU,Japanese blacktail triplefin
1514,33,GHC,Spotted robust triplefin
1514,33,GML,Royal gramma
1514,33,GMC,Long-tailed groppo
1514,33,GSE,Goldenstriped soapfish
1514,33,GMA,Ocellate soapfish
1514,33,GMO,Bighead brotula
1514,33,GMT,NA
1514,33,GMU,Guinea flathead
1514,33,GDF,Spotted puffer
1514,33,GLK,Curious wormfish
1514,33,GTL,Gold brotula
1514,33,GMP,Cape sandlance
1514,33,TGR,South Australian cobbler
1514,33,GNF,Crystal cardinal
1514,33,GMD,Splitbanded goby
1514,33,GYK,NA
1514,33,GHE,Halfbarred pout
1514,33,GMY,Slender fusilier
1514,33,GMH,NA
1514,33,GCF,NA
1514,33,GMI,Trident prickleback
1514,33,GME,Yellowsnout large-eye bream
1514,33,GMR,Grey large-eye bream
1514,33,GMV,Janbruin
1514,33,GMN,NA
1514,33,AMO,Zebra moray
1514,33,AMV,Speckled moray
1514,33,AMG,Yellow-edged moray
1514,33,AMI,Green moray
1514,33,AGD,Sharktooth moray
1514,33,AGT,Turkey moray
1514,33,AGX,California moray
1514,33,AGG,Spotted moray
1514,33,AMW,Ocellated moray
1514,33,AGI,Polygon moray
1514,33,AGY,NA
1514,33,AGO,Highfin moray
1514,33,AGU,Banded moray
1514,33,AMZ,Undulated moray
1514,33,AGK,Brown moray
1514,33,AMT,Purplemouth moray
1514,33,AGH,NA
1514,33,HDI,NA
1514,33,HLU,White margate
1514,33,HLL,Tomtate grunt
1514,33,HLO,Black grunt
1514,33,HLC,Caesar grunt
1514,33,HLF,Yellowspotted grunt
1514,33,HLV,French grunt
1514,33,HLS,Spanish grunt
1514,33,HLD,Spottail grunt
1514,33,HLH,Cottonwick grunt
1514,33,HLP,Sailor's grunt
1514,33,HLI,White grunt
1514,33,HHI,Bluestriped grunt
1514,33,HHD,Grey grunt
1514,33,HHX,Greybar grunt
1514,33,HHE,Chere-chere grunt
1514,33,HEW,NA
1514,33,HBK,Brock's pipefish
1514,33,HJA,Black wrasse
1514,33,HJX,Canarytop wrasse
1514,33,HDC,NA
1514,33,HYF,Ribboned pipefish
1514,33,HMH,NA
1514,33,HMS,NA
1514,33,HLE,NA
1514,33,BHD,Lusitanian toadfish
1514,33,BHM,Banded frogfish
1514,33,HGM,NA
1514,33,GXL,Giant clingfish
1514,33,HZO,NA
1514,33,HCQ,NA
1514,33,HGT,NA
1514,33,HNE,Streamer bass
1514,33,HRO,NA
1514,33,AOH,NA
1514,33,HBI,Wrasse blenny
1514,33,HGP,Lagoon damselfish
1514,33,HGF,Barred thicklip
1514,33,HPJ,Yellow Irish lord
1514,33,HPB,NA
1514,33,HTJ,Pyramid butterflyfish
1514,33,HEV,NA
1514,33,HNM,Pennant coralfish
1514,33,HRU,NA
1514,33,HRZ,Zebra-perch sea chub
1514,33,AOF,Mustachioed snake-eel
1514,33,HJP,Poreless goby
1514,33,HUJ,NA
1514,33,HUE,NA
1514,33,HUB,NA
1514,33,HTU,Glasseye
1514,33,HXO,NA
1514,33,HIJ,Japanese thread-sail fish
1514,33,HCY,Blue-spotted pipefish
1514,33,HPY,Sea pony
1514,33,HPH,Short snouted seahorse
1514,33,HPI,Long-snouted seahorse
1514,33,HJH,Candelamoa parrotfish
1514,33,HUF,Highbrow rockskipper
1514,33,HSI,Macleay's crested pipefish
1514,33,HIO,NA
1514,33,HIH,Sargassumfish
1514,33,HLK,Clarion angelfish
1514,33,HNB,Checked swallowtail
1514,33,HGX,Titan cardinalfish
1514,33,HOO,Squirrelfish
1514,33,HGN,Ring wrasse
1514,33,HLY,Chameleon sand tilefish
1514,33,HPK,Stark's tilefish
1514,33,HLG,Mexican barred snapper
1514,33,YEI,Greater sand-eel
1514,33,HRE,Spotfin surfperch
1514,33,HYQ,Oyster blenny
1514,33,HDU,NA
1514,33,HHN,Redbanded perch
1514,33,HCO,Yellowtail hamlet
1514,33,HNP,Black hamlet
1514,33,HUN,Butter hamlet
1514,33,HYK,NA
1514,33,HQD,Fourhorn poacher
1514,33,HYH,Prickly pipefish
1514,33,HYV,Barnaclebill blenny
1514,33,HUA,Rainbow seaperch
1514,33,HOD,Garibaldi damselfish
1514,33,HSK,Russian river tule perch
1514,33,IBU,Dusky sculpin
1514,33,IBI,Twohorn sculpin
1514,33,AOX,Sharpnose sand-eel
1514,33,IYC,NA
1514,33,ILB,NA
1514,33,IYG,Cheekspot goby
1514,33,IGJ,Japanese flathead
1514,33,IIV,Boga
1514,33,INU,NA
1514,33,ISX,Sixband hawkfish
1514,33,ISA,Bigtooth corvina
1514,33,ISR,Silver weakfish
1514,33,ISL,Imspringer
1514,33,JBG,NA
1514,33,JOA,Bearded croaker
1514,33,JOB,Belanger's croaker
1514,33,JOC,Coitor croaker
1514,33,JOU,Sin croaker
1514,33,JOT,Leaftail croaker
1514,33,JON,Blacknosed butterflyfish
1514,33,JZO,Longfin sculpin
1514,33,KKF,NA
1514,33,KAS,Scaly headed triplefin
1514,33,KRO,NA
1514,33,KAA,Kathala croaker
1514,33,ACK,False moray
1514,33,KUU,NA
1514,33,KGC,Cardinal goby
1514,33,KEA,NA
1514,33,KTY,NA
1514,33,KUS,Trawl pipefish
1514,33,KOF,NA
1514,33,GKN,NA
1514,33,KRB,NA
1514,33,KRU,NA
1514,33,KUV,Hawaiian flagtail
1514,33,KUF,Rough anglerfish
1514,33,KUD,Spiny flathead
1514,33,KIN,Blue-bronze sea chub
1514,33,KYB,Brown chub
1514,33,KYE,Cortez sea chub
1514,33,KYI,Yellow sea chub
1514,33,KYS,Bermuda sea chub
1514,33,KYV,Brassy chub
1514,33,LCF,Fire-tail devil
1514,33,LAV,NA
1514,33,BJU,Tubelip wrasse
1514,33,LSG,Palehead blenny
1514,33,LID,Bluestreak cleaner wrasse
1514,33,RSI,Allen's tubelip
1514,33,USB,Ballan wrasse
1514,33,USI,Cuckoo wrasse
1514,33,LHF,NA
1514,33,LCX,Hogfish
1514,33,LFT,Buffalo trunkfish
1514,33,LFQ,Smooth trunkfish
1514,33,OLO,Longhorn cowfish
1514,33,LFH,Diamondback puffer
1514,33,LFL,Smooth puffer
1514,33,LGH,Oceanic puffer
1514,33,LFW,NA
1514,33,LGO,Pinfish
1514,33,LGM,NA
1514,33,LFM,Spotty blenny
1514,33,AOQ,NA
1514,33,LFA,NA
1514,33,LRQ,NA
1514,33,LRV,Steeplined drum
1514,33,LRR,Silver drum
1514,33,LRJ,Shorthead drum
1514,33,LRF,Shining drum
1514,33,LSI,Pacific drum
1514,33,GLG,Guillet's goby
1514,33,GLC,NA
1514,33,LCH,Lavender sculpin
1514,33,LGL,Twoblotch ponyfish
1514,33,LGA,Goldstripe ponyfish
1514,33,LGU,Dussumier's ponyfish
1514,33,LGE,Common ponyfish
1514,33,LGS,Striped ponyfish
1514,33,LGP,Splendid ponyfish
1514,33,AOZ,Saddled snake-eel
1514,33,GLN,NA
1514,33,GLR,Connemarra clingfish
1514,33,GLP,Shore clingfish
1514,33,LLD,Eastern jumping blenny
1514,33,GPL,Bay goby
1514,33,LNI,Twinspot triplefin
1514,33,LDP,Orange perch
1514,33,LZA,Fusilier damselfish
1514,33,LER,San Francisco croaker
1514,33,LIK,Amazon croaker
1514,33,LGD,Atlantic poacher
1514,33,ALW,Slender worm-eel
1514,33,LLE,Beachsalmon
1514,33,LCR,Pacific staghorn sculpin
1514,33,LTF,Brush-tailed pipefish
1514,33,JUH,NA
1514,33,LNB,Deep-bodied pipefish
1514,33,LOV,Marbled parrotfish
1514,33,LEY,Estuary stargazer
1514,33,LSA,NA
1514,33,GOF,Fries's goby
1514,33,ALY,NA
1514,33,GHO,Halfblind goby
1514,33,LTT,Pacific yellowtail emperor
1514,33,LTE,Blackeye emperor
1514,33,LTY,Longfin emperor
1514,33,LTK,Thumbprint emperor
1514,33,LTI,Grass emperor
1514,33,LTS,Pink ear emperor
1514,33,LTQ,Sky emperor
1514,33,LEN,Smalltooth emperor
1514,33,LHI,Trumpet emperor
1514,33,LHN,Spangled emperor
1514,33,LHO,Longface emperor
1514,33,LHR,Red snout emperor
1514,33,LHB,Spotcheek emperor
1514,33,LHV,Slender emperor
1514,33,GPP,NA
1514,33,LKA,Smoothlip stargazer
1514,33,OLL,Acned snake-eel
1514,33,LVI,NA
1514,33,IMD,NA
1514,33,LRS,Minute clingfish
1514,33,LFU,African basslet
1514,33,LMK,Wrasse bass
1514,33,LIR,Tang's snapper
1514,33,LGF,Yellow basslet
1514,33,LFD,NA
1514,33,LSW,NA
1514,33,LLU,Streaky clingfish
1514,33,LIW,Fowler's rockskipper
1514,33,LZD,Grooved mullet
1514,33,LZR,South African mullet
1514,33,LZU,NA
1514,33,LLI,Oman goby
1514,33,LNH,NA
1514,33,LNL,Longtail croaker
1514,33,LHL,Marble-mouthed frogfish
1514,33,LFC,Four-bar porcupinefish
1514,33,LFR,NA
1514,33,GOK,Whitecap goby
1514,33,LBX,NA
1514,33,LUZ,Arrow blenny
1514,33,LUX,Toothed Cuban cusk-eel
1514,33,LMR,Longsnout prickleback
1514,33,LMV,NA
1514,33,LMJ,Slender eelblenny
1514,33,UND,Mangrove blenny
1514,33,UUU,NA
1514,33,LJA,African red snapper
1514,33,LJN,Mutton snapper
1514,33,LJP,Schoolmaster snapper
1514,33,LJR,Mullet snapper
1514,33,LJB,Two-spot red snapper
1514,33,LJU,Blackfin snapper
1514,33,LJC,Colorado snapper
1514,33,LJY,Cubera snapper
1514,33,LJD,Checkered snapper
1514,33,LJE,African brown snapper
1514,33,LJT,Crimson snapper
1514,33,LJF,Dory snapper
1514,33,LJV,Blacktail snapper
1514,33,LJG,Humpback red snapper
1514,33,LJO,Gorean snapper
1514,33,LJI,Grey snapper
1514,33,LJS,Spotted rose snapper
1514,33,LJJ,Dog snapper
1514,33,LJH,John's snapper
1514,33,LJL,Bigeye snapper
1514,33,LJM,Mahogany snapper
1514,33,MAL,Malabar blood snapper
1514,33,LJK,One-spot snapper
1514,33,LJW,Pacific dog snapper
1514,33,LUV,Blubberlip snapper
1514,33,LUF,Yellow-lined snapper
1514,33,LUB,Emperor red snapper
1514,33,LUJ,Brownstripe red snapper
1514,33,LTJ,Silk snapper
1514,33,LVM,Luvar
1514,33,LZE,NA
1514,33,YUF,NA
1514,33,MLN,Black and white snapper
1514,33,MDW,Largetooth goby
1514,33,MFB,Rare wrasse
1514,33,MNJ,NA
1514,33,MAY,Flagfin prawn goby
1514,33,MBV,Quakerfish
1514,33,MTF,NA
1514,33,MRV,NA
1514,33,MOQ,NA
1514,33,MYW,NA
1514,33,MBY,Orange pipefish
1514,33,MBD,NA
1514,33,MNU,NA
1514,33,MKS,Tufted blenny
1514,33,MHM,Immaculate damsel
1514,33,MDA,Halfmoon
1514,33,MEE,Belligerent sculpin
1514,33,MGF,NA
1514,33,MHB,NA
1514,33,MLJ,Indian triggerfish
1514,33,MEN,Black triggerfish
1514,33,MEU,Highfin king croaker
1514,33,MEO,Snakehead kingcroaker
1514,33,MEM,Panama kingcroaker
1514,33,MED,California kingcroaker
1514,33,MBF,Knout goby
1514,33,MER,Silver grunter
1514,33,MKL,NA
1514,33,MIJ,Norway bullhead
1514,33,MIR,Stripey
1514,33,MIS,Brightbelly sculpin
1514,33,MDH,NA
1514,33,MID,Shortnose pipefish
1514,33,MVP,Balboa goby
1514,33,MIN,Wavyline grunt
1514,33,MJU,Reef perch
1514,33,MIG,Flat-nosed pipefish
1514,33,MIT,Tallfin croaker
1514,33,MIK,Slender croaker
1514,33,MDB,Bumphead damselfish
1514,33,MIH,Mi-iuy (brown) croaker
1514,33,MJF,NA
1514,33,MBT,NA
1514,33,MBS,Minute wrasse
1514,33,MNO,Onestick stingfish
1514,33,MNQ,NA
1514,33,MIY,Myers' pipefish
1514,33,MNS,NA
1514,33,MIV,Angola croaker
1514,33,MIF,NA
1514,33,MIO,Mollison's pipefish
1514,33,MRF,Foureye rockskipper
1514,33,GMM,NA
1514,33,MNK,Fan-bellied leatherjacket
1514,33,MOU,Silver moony
1514,33,MMA,NA
1514,33,MXG,Humpnose big-eye bream
1514,33,MXM,NA
1514,33,MGK,Longfin mullet
1514,33,AMM,Spaghetti eel
1514,33,MMW,NA
1514,33,MUV,Yellowstripe goatfish
1514,33,MMU,White-spotted moray
1514,33,MMS,NA
1514,33,MMC,Hourglass moray
1514,33,MMH,Mediterranean moray
1514,33,MML,Jewel moray
1514,33,MME,Honeycomb moray
1514,33,MMP,NA
1514,33,MMR,Reticulate moray
1514,33,MMO,Stout moray
1514,33,OMF,Indo-Pacific slender worm-eel
1514,33,MRD,Nosestripe klipfish
1514,33,MTI,Comb grouper
1514,33,MAB,Black grouper
1514,33,MKC,Venezuelan grouper
1514,33,MKF,Island grouper
1514,33,MKN,Yellowmouth grouper
1514,33,MKJ,Gulf grouper
1514,33,MKM,Gag
1514,33,MKH,Scamp
1514,33,MKR,Leopard grouper
1514,33,MKU,Mottled grouper
1514,33,MKT,Tiger grouper
1514,33,MKV,Yellowfin grouper
1514,33,MNH,NA
1514,33,MXJ,Plain sculpin
1514,33,MXO,Longhorn sculpin
1514,33,MHK,NA
1514,33,MJA,Blackbar soldierfish
1514,33,HMJ,Pinecone soldierfish
1514,33,MHU,Speckled worm-eel
1514,33,MHY,NA
1514,33,MYG,Hagfish
1514,33,MXB,NA
1514,33,MXC,NA
1514,33,MXE,Sand grey mullet
1514,33,NAL,Elegant pipefish
1514,33,NAV,Pygmy blenny
1514,33,NAB,Spotted unicornfish
1514,33,NAI,Orangespine unicornfish
1514,33,NAS,Bluespine unicornfish
1514,33,NLL,Pencil snakelet
1514,33,NAO,Sailfin sculpin
1514,33,NMT,Eightspine cardinalfish
1514,33,NYO,Western footballer
1514,33,NBM,Smalleye croaker
1514,33,NBO,Pacific smalleye croaker
1514,33,NYY,Day's catfish
1514,33,OND,NA
1514,33,NLY,Chinaman-leatherjacket
1514,33,NMS,Threadfin blenny
1514,33,MYE,NA
1514,33,NMR,Threadfin anthias
1514,33,NME,Elegant firefish
1514,33,NMP,Roosterfish
1514,33,NMI,NA
1514,33,NNI,Balinese threadfin bream
1514,33,NNT,Yellowbelly threadfin bream
1514,33,NNC,Celebes threadfin bream
1514,33,NNR,Graceful threadfin bream
1514,33,NNH,Ornate threadfin bream
1514,33,NNJ,Japanese threadfin bream
1514,33,NNM,Red filament threadfin bream
1514,33,NNO,Mauvelip threadfin bream
1514,33,NNF,Doublewhip threadfin bream
1514,33,NNQ,Redspine threadfin bream
1514,33,NNK,Notchedfin threadfin bream
1514,33,NND,Fivelined threadfin bream
1514,33,NPT,Threefin velvetfish
1514,33,NPG,NA
1514,33,NCR,Flame hawkfish
1514,33,NCB,Sarcastic fringehead
1514,33,AMN,NA
1514,33,NDA,NA
1514,33,NDB,Ocellated damsel
1514,33,NLU,NA
1514,33,NML,Acute-jawed mullet
1514,33,HNA,Clearfin squirrelfish
1514,33,NXB,NA
1514,33,NPW,Whiskered prowfish
1514,33,NPZ,Yellowtail demoiselle
1514,33,NSH,Stone-bream
1514,33,NSJ,Japanese dragonet
1514,33,NZN,NA
1514,33,NRL,Worm pipefish
1514,33,NRM,NA
1514,33,NRO,Straightnose pipefish
1514,33,NSN,Orangespotted goby
1514,33,NUB,White sea catfish
1514,33,NXF,Coquito sergeant
1514,33,NBA,Blotched croaker
1514,33,NBS,Sharpnose croaker
1514,33,NCD,Loosetooth parrotfish
1514,33,NFS,Ara
1514,33,NFB,Tropical scaly-headed triplefi
1514,33,NSU,Bullrout
1514,33,NIR,Red pipefish
1514,33,NCE,Blue-dot triplefin
1514,33,NGG,NA
1514,33,NBC,Spotty
1514,33,NYH,Blue rockcod
1514,33,NVM,Seagrass wrasse
1514,33,NUS,Deep-water frogfish
1514,33,OBA,Oblique-swimming triplefin
1514,33,OCK,NA
1514,33,OCP,NA
1514,33,OML,NA
1514,33,OXP,"Butterfish, greenbone"
1514,33,ONB,Coralline goby
1514,33,ODF,NA
1514,33,OXT,Pygmy poacher
1514,33,ODX,Yelloweye croaker
1514,33,ONI,Red-toothed triggerfish
1514,33,ODL,Boxlip mullet
1514,33,OGY,Key brotula
1514,33,OLY,Fluffy sculpin
1514,33,OAY,Oman blenny
1514,33,OFR,Ringed toadfish
1514,33,OOO,NA
1514,33,OXS,Omox blenny
1514,33,OGG,NA
1514,33,OXF,NA
1514,33,GOC,NA
1514,33,OOG,Shrimp eel
1514,33,OOH,Punctuated snake-eel
1514,33,OOR,Rufus snake-eel
1514,33,OFT,NA
1514,33,OFF,NA
1514,33,OHD,NA
1514,33,OHP,Spotted croaker
1514,33,OOM,NA
1514,33,OOS,Serpent eel
1514,33,OID,NA
1514,33,OIU,Yellowhead jawfish
1514,33,OLF,NA
1514,33,OOD,Hole goby
1514,33,OUC,NA
1514,33,BOU,Gulf toadfish
1514,33,OUT,NA
1514,33,OTT,Snubnose sculpin
1514,33,OTR,Corocoro grunt
1514,33,OOE,NA
1514,33,OGM,Soldier catfish
1514,33,HOH,NA
1514,33,OTJ,Yellow boxfish
1514,33,OTE,NA
1514,33,OTB,Bronze croaker
1514,33,OTD,Pama croaker
1514,33,OUD,NA
1514,33,OXE,Speckled maori wrasse
1514,33,OXU,Longnose hawkfish
1514,33,OJC,Senorita
1514,33,OXI,Painted greenling
1514,33,OYY,NA
1514,33,XYH,Red Sea longnose filefish
1514,33,YTG,Bronze seabream
1514,33,YPD,Brazilian croaker
1514,33,YPF,Guyanan croaker
1514,33,YPT,NA
1514,33,YUB,La Plata croaker
1514,33,GTO,Bald notothen
1514,33,PAB,Stocky rockcod
1514,33,GGX,Mauve goby
1514,33,PBS,Tubenose poacher
1514,33,GPI,Meteor goby
1514,33,NAM,Panna croaker
1514,33,AHP,NA
1514,33,PEJ,Tentacled flathead
1514,33,PBO,NA
1514,33,LRC,Japanese snapper
1514,33,LRG,Vanuatu snapper
1514,33,LRK,Saddle-back snapper
1514,33,LRX,Yellowtail blue snapper
1514,33,LNK,Ladder dragonet
1514,33,NUH,Palette surgeonfish
1514,33,TPL,Wispy waspfish
1514,33,ENT,Barred angelfish
1514,33,RCC,Sixspine butterflyfish
1514,33,URY,Taileyed goby
1514,33,RKG,Angular flasher
1514,33,RTC,Arc-eye hawkfish
1514,33,RCI,Blackside hawkfish
1514,33,RCV,NA
1514,33,RMX,Mexican blenny
1514,33,DGB,Lancer dragonet
1514,33,DXP,NA
1514,33,RGE,Redhead goby
1514,33,GLY,NA
1514,33,YPY,NA
1514,33,PKC,Dara
1514,33,PXM,Camotillo
1514,33,PXK,Kelp bass
1514,33,PXF,Spotted sand bass
1514,33,AXN,Barred sand bass
1514,33,OPA,Sailfin eel
1514,33,YST,NA
1514,33,RLB,Banded croaker
1514,33,RLE,Blackfin croaker
1514,33,TUO,Ambon rockskipper
1514,33,RRP,False puffer
1514,33,BSY,High-finned glass perchlet
1514,33,RKB,Wedgetail filefish
1514,33,MYP,Brown hagfish
1514,33,RNI,Half-mourning croaker
1514,33,NHG,Maori chief
1514,33,NHJ,Black cod
1514,33,TIF,Creole-fish
1514,33,RPI,U-mark sandperch
1514,33,PBE,NA
1514,33,PKG,NA
1514,33,PLB,Whitelipped eel catfish
1514,33,OTU,NA
1514,33,RCE,Slender bullseye
1514,33,HTR,NA
1514,33,PQM,Scalemouth jobfish
1514,33,RSM,Panama spadefish
1514,33,NPS,Smooth dwarf monocle bream
1514,33,PJT,NA
1514,33,IYB,NA
1514,33,XPS,NA
1514,33,YUH,Hepburn's blenny
1514,33,PQF,Fusco drum
1514,33,PQE,Silverbelly
1514,33,PIJ,Thornback sculpin
1514,33,PKB,Velvet leatherjacket
1514,33,GSO,NA
1514,33,KRR,NA
1514,33,PKD,Kermadec scalyfin
1514,33,RLS,NA
1514,33,RPB,Doublebar goatfish
1514,33,RPY,Gold-saddle goatfish
1514,33,RPF,Red Sea goatfish
1514,33,RPO,Long-barbel goatfish
1514,33,RPK,Manybar goatfish
1514,33,RPL,Sidespot goatfish
1514,33,RPH,NA
1514,33,PTF,NA
1514,33,PVG,Grass klipfish
1514,33,PGV,Longtail seamouth
1514,33,GFM,Rippled blaasop
1514,33,PQD,Fourlined terapon
1514,33,PLV,NA
1514,33,MHD,NA
1514,33,MHL,Silver sweeper
1514,33,MHI,Curved sweeper
1514,33,MHV,Vanikoro sweeper
1514,33,PXU,NA
1514,33,PVI,Toothbrush leatherjacket
1514,33,NHM,Big-head pennah croaker
1514,33,NHW,Pawak croaker
1514,33,NPC,Small-toothed whiptail
1514,33,NPY,Double whiptail
1514,33,NPD,Paradise whiptail
1514,33,PJL,Longfin mojarra
1514,33,THZ,NA
1514,33,PJO,NA
1514,33,UXK,NA
1514,33,FTF,NA
1514,33,FTA,Barred mudskipper
1514,33,BPE,Guinean toadfish
1514,33,PVL,Yelloweye filefish
1514,33,TSL,Arabian fangblenny
1514,33,OPO,Short-maned sand-eel
1514,33,FXC,Freckled cardinalfish
1514,33,PLQ,Spineless sculpin
1514,33,FRU,White seaperch
1514,33,PSY,NA
1514,33,FBH,NA
1514,33,FDM,NA
1514,33,FLN,NA
1514,33,FON,NA
1514,33,FGN,Rock gunnel
1514,33,PXL,Rock pipefish
1514,33,PCQ,Leafy seadragon
1514,33,OPX,Flappy snake-eel
1514,33,PFE,Smooth anglerfish
1514,33,PXT,Common seadragon
1514,33,PIK,Ribbon prickleback
1514,33,IBY,NA
1514,33,ICV,NA
1514,33,PJR,Brazilian sandperch
1514,33,PJP,Pinjalo
1514,33,OPR,Rice-paddy eel
1514,33,OPI,Longfin snake-eel
1514,33,LGZ,Sabertooth blenny
1514,33,LNG,NA
1514,33,LXR,Orbicular batfish
1514,33,BAO,Longfin batfish
1514,33,PFF,Northern sand flathead
1514,33,PFB,Sand flathead
1514,33,PJV,Sailfin stargazer
1514,33,YGK,NA
1514,33,PVD,Bluebarred prickleback
1514,33,PNH,Crescent sweetlips
1514,33,PFV,Lemonfish
1514,33,PKP,Trout sweetlips
1514,33,PKF,Minstrel sweetlips
1514,33,NCA,NA
